2020-09-04,MP,C,13541,0,57,0,2,0
2020-09-04,MS,A+,587404,823,85939,823,2558,22
2020-09-04,MT,B,259988,4328,8019,148,114,3
2020-09-04,NC,A+,2389096,41259,174254,2045,2839,36
2020-09-04,ND,A,476793,6370,12971,342,125,1
2020-09-04,NE,A+,373592,4627,35469,474,404,5
2020-09-04,NH,B,341985,4582,7368,21,432,0
2020-09-04,NJ,A+,2964722,34707,193422,449,15985,7
2020-09-04,NM,B,776796,5837,25812,200,791,1
2020-09-04,NV,A+,608815,3547,70712,489,1375,12
2020-09-04,NY,A,8610853,93395,437971,864,25348,5
2020-09-04,OH,A+,2349585,30057,128444,1332,4248,22
2020-09-04,OK,A+,914395,11349,62040,1013,846,11
2020-09-04,OR,A+,576929,5804,27601,265,475,5
2020-09-04,PA,A+,1714541,12327,137662,891,7742,10
2020-09-04,PR,C,340213,43,34241,43,455,7
2020-09-04,RI,A+,557522,9929,22243,100,1055,0
2020-09-04,SC,A+,981984,12559,123325,1629,2846,39
2020-09-04,SD,A+,152293,1756,14596,259,170,1
2020-09-04,TN,A+,2283234,18231,160597,1051,1837,22
2020-09-04,TX,A+,5119753,12250,630829,5482,13231,140
2020-09-04,UT,A+,679716,6057,53839,513,419,5
2020-09-04,VA,A+,1634308,15255,124779,1111,2662,10
2020-09-04,VI,C,16940,147,1150,6,16,1
2020-09-04,VT,B,142198,1317,1642,5,58,0
2020-09-04,WA,B,1518089,21736,75856,479,1945,10
2020-09-04,WI,A+,1294667,11746,84464,1542,1161,7
2020-09-04,WV,C,448911,3817,11037,192,243,6
2020-09-04,WY,A,78301,800,3989,50,42,1
2020-09-03,AK,A,377936,1052,6339,106,40,1
2020-09-03,AL,B,955290,1076,129285,1046,2233,16
2020-09-03,AR,A,737449,0,63504,1392,861,20
2020-09-03,AS,C,1514,0,0,0,0,0
2020-09-03,AZ,A+,1221089,8912,203953,1092,5130,65
2020-09-03,CA,B,11663924,83554,717177,5125,13327,164
2020-09-03,CO,A+,1021497,6855,58019,244,1853,0
2020-09-03,CT,B,1218216,14237,53209,101,4468,1
2020-09-03,DC,A+,298759,3962,14135,58,609,1
2020-09-03,DE,A+,244548,4018,17653,104,606,0
2020-09-03,FL,A+,4717696,23894,637013,3571,11800,149
2020-09-03,GA,A+,2410665,29028,277288,2675,5868,73
2020-09-03,GU,A+,39490,719,1560,66,13,0
2020-09-03,HI,C,207431,5245,8991,338,75,1
2020-09-03,IA,A+,634758,5104,65523,878,1135,9
2020-09-03,ID,A+,258963,2266,32664,296,372,4
2020-09-03,IL,A,4162370,40795,241705,1360,8324,24
2020-09-03,IN,A+,1103038,10442,96854,1104,3332,7
2020-09-03,KS,A+,419247,0,43940,0,458,0
2020-09-03,KY,B,839705,6988,50885,894,976,10
2020-09-03,LA,A,1917099,12320,151547,813,5021,17
2020-09-03,MA,A+,2560869,82387,121546,415,9077,17
2020-09-03,MD,A+,1357605,11959,110012,693,3778,12
2020-09-03,ME,A+,281053,8021,4617,50,133,0
2020-09-03,MI,A+,2849451,32635,115242,774,6791,10
2020-09-03,MN,A+,1540107,14552,78123,1038,1889,7
2020-09-03,MO,A,1008078,9981,88610,1397,1545,3
2020-09-03,MP,C,13541,0,57,0,2,0
2020-09-03,MS,A+,586581,4995,85116,751,2536,10
2020-09-03,MT,B,255660,1787,7871,180,111,2
2020-09-03,NC,A+,2347837,32527,172209,1656,2803,24
2020-09-03,ND,A,470423,6312,12629,359,124,2
2020-09-03,NE,A+,368965,3324,34995,421,399,0
2020-09-03,NH,B,337403,8287,7347,50,432,0
2020-09-03,NJ,A+,2930015,27748,192973,378,15978,7
2020-09-03,NM,B,770959,5560,25612,152,790,3
2020-09-03,NV,A+,605268,2960,70223,351,1363,27
2020-09-03,NY,A,8517458,88981,437107,889,25343,7
2020-09-03,OH,A+,2319528,26780,127112,1345,4226,50
2020-09-03,OK,A+,903046,9804,61027,909,835,14
2020-09-03,OR,A+,571125,4743,27336,261,470,2
2020-09-03,PA,A+,1702214,14518,136771,1160,7732,20
2020-09-03,PR,C,340170,195,34198,195,448,5
2020-09-03,RI,A+,547593,11454,22143,65,1055,4
2020-09-03,SC,A+,969425,10393,121696,1193,2807,13
2020-09-03,SD,A+,150537,1612,14337,334,169,0
2020-09-03,TN,A+,2265003,26772,159546,1715,1815,18
2020-09-03,TX,A+,5107503,38641,625347,3680,13091,221
2020-09-03,UT,A+,673659,5234,53326,504,414,4
2020-09-03,VA,A+,1619053,13763,123668,1126,2652,11
2020-09-03,VI,C,16793,307,1144,1,15,0
2020-09-03,VT,B,140881,1785,1637,0,58,0
2020-09-03,WA,B,1496353,16314,75377,438,1935,4
2020-09-03,WI,A+,1282921,9191,82922,740,1154,4
2020-09-03,WV,C,445094,3509,10845,203,237,7
2020-09-03,WY,A,77501,691,3939,28,41,0
2020-09-02,AK,A,376884,2629,6233,73,39,0
2020-09-02,AL,B,954214,4776,128239,623,2217,17
2020-09-02,AR,A,737449,6424,62112,615,841,27
2020-09-02,AS,C,1514,0,0,0,0,0
2020-09-02,AZ,A+,1212177,4921,202861,519,5065,21
2020-09-02,CA,B,11580370,109674,712052,4255,13163,145
2020-09-02,CO,A+,1014642,4672,57775,351,1853,4
2020-09-02,CT,B,1203979,11641,53108,102,4467,1
2020-09-02,DC,A+,294797,1953,14077,28,608,1
2020-09-02,DE,A+,240530,2107,17549,14,606,1
2020-09-02,FL,A+,4693802,17936,633442,2402,11651,130
2020-09-02,GA,A+,2381637,13139,274613,1916,5795,62
2020-09-02,GU,A+,38771,449,1494,47,13,0
2020-09-02,HI,C,202186,4004,8653,181,74,4
2020-09-02,IA,A+,629654,6107,64645,726,1126,3
2020-09-02,ID,A+,256697,1349,32368,280,368,7
2020-09-02,IL,A,4121575,32751,240345,2128,8300,27
2020-09-02,IN,A+,1092596,8831,95750,859,3325,13
2020-09-02,KS,A+,419247,5998,43940,1328,458,12
2020-09-02,KY,B,832717,6657,49991,806,966,18
2020-09-02,LA,A,1904779,14253,150734,1151,5004,20
2020-09-02,MA,A+,2478482,30141,121131,-7757,9060,-4
2020-09-02,MD,A+,1345646,6729,109319,456,3766,5
2020-09-02,ME,A+,273032,4297,4567,19,133,1
2020-09-02,MI,A+,2816816,27409,114468,648,6781,14
2020-09-02,MN,A+,1525555,26636,77085,730,1882,10
2020-09-02,MO,A,998097,6853,87213,1458,1542,4
2020-09-02,MP,C,13541,0,57,0,2,0
2020-09-02,MS,A+,581586,4069,84365,781,2526,33
2020-09-02,MT,B,253873,1577,7691,182,109,4
2020-09-02,NC,A+,2315310,19612,170553,1129,2779,38
2020-09-02,ND,A,464111,5525,12270,266,122,0
2020-09-02,NE,A+,365641,2566,34574,287,399,2
2020-09-02,NH,B,329116,0,7297,0,432,0
2020-09-02,NJ,A+,2902267,43219,192595,305,15971,11
2020-09-02,NM,B,765399,4525,25460,108,787,8
2020-09-02,NV,A+,602308,1959,69872,239,1336,23
2020-09-02,NY,A,8428477,88447,436218,708,25336,5
2020-09-02,OH,A+,2292748,23079,125767,1157,4176,11
2020-09-02,OK,A+,893242,6330,60118,719,821,12
2020-09-02,OR,A+,566382,4582,27075,129,468,3
2020-09-02,PA,A+,1687696,12932,135611,816,7712,21
2020-09-02,PR,C,339975,582,34003,582,443,8
2020-09-02,RI,A+,536139,5651,22078,76,1051,1
2020-09-02,SC,A+,959032,4630,120503,657,2794,37
2020-09-02,SD,A+,148925,1330,14003,254,169,2
2020-09-02,TN,A+,2238231,20480,157831,1502,1797,16
2020-09-02,TX,A+,5068862,35308,621667,4334,12870,189
2020-09-02,UT,A+,668425,3904,52822,419,410,1
2020-09-02,VA,A+,1605290,11922,122542,927,2641,29
2020-09-02,VI,C,16486,99,1143,4,15,0
2020-09-02,VT,B,139096,650,1637,2,58,0
2020-09-02,WA,B,1480039,6794,74939,304,1931,16
2020-09-02,WI,A+,1273730,8409,82182,578,1150,11
2020-09-02,WV,C,441585,3144,10642,135,230,8
2020-09-02,WY,A,76810,243,3911,45,41,0
2020-09-01,AK,A,374255,25625,6160,35,39,2
2020-09-01,AL,B,949438,-26943,127616,1558,2200,18
2020-09-01,AR,A,731025,3990,61497,273,814,17
2020-09-01,AS,C,1514,0,0,0,0,0
2020-09-01,AZ,A+,1207256,4558,202342,507,5044,15
2020-09-01,CA,B,11470696,97391,707797,3712,13018,85
2020-09-01,CO,A+,1009970,7168,57424,201,1849,6
2020-09-01,CT,B,1192338,19242,53006,127,4466,1
2020-09-01,DC,A+,292844,2162,14049,57,607,0
2020-09-01,DE,A+,238423,1574,17535,106,605,0
2020-09-01,FL,A+,4675866,60327,631040,7569,11521,190
2020-09-01,GA,A+,2368498,24864,272697,2226,5733,101
2020-09-01,GU,A+,38322,438,1447,52,13,3
2020-09-01,HI,C,198182,1463,8472,133,70,7
2020-09-01,IA,A+,623547,2675,63919,591,1123,7
2020-09-01,ID,A+,255348,1646,32088,221,361,2
2020-09-01,IL,A,4088824,22961,238217,1492,8273,38
2020-09-01,IN,A+,1083765,6818,94891,695,3312,16
2020-09-01,KS,A+,413249,0,42612,0,446,0
2020-09-01,KY,B,826060,8924,49185,789,948,15
2020-09-01,LA,A,1890526,17036,149583,689,4984,34
2020-09-01,MA,A+,2448341,43915,128888,355,9064,4
2020-09-01,MD,A+,1338917,8064,108863,614,3761,6
2020-09-01,ME,A+,268735,5800,4548,22,132,0
2020-09-01,MI,A+,2789407,24976,113820,795,6767,14
2020-09-01,MN,A+,1498919,9193,76355,491,1872,6
2020-09-01,MO,A,991244,8289,85755,1058,1538,8
2020-09-01,MP,C,13541,1,57,1,2,0
2020-09-01,MS,A+,577517,3652,83584,634,2493,20
2020-09-01,MT,B,252296,2058,7509,88,105,1
2020-09-01,NC,A+,2295698,39526,169424,2111,2741,39
2020-09-01,ND,A,458586,2396,12004,194,122,4
2020-09-01,NE,A+,363075,1724,34287,241,397,5
2020-09-01,NH,B,329116,1021,7297,22,432,0
2020-09-01,NJ,A+,2859048,1130,192290,330,15960,5
2020-09-01,NM,B,760874,3941,25352,69,779,9
2020-09-01,NV,A+,600349,2428,69633,405,1313,8
2020-09-01,NY,A,8340030,76997,435510,754,25331,3
2020-09-01,OH,A+,2269669,25565,124610,1453,4165,27
2020-09-01,OK,A+,886912,21634,59399,666,809,9
2020-09-01,OR,A+,561800,4572,26946,233,465,6
2020-09-01,PA,A+,1674764,16544,134795,770,7691,18
2020-09-01,PR,B,339393,222,33421,222,435,1
2020-09-01,RI,A+,530488,6074,22002,53,1050,2
2020-09-01,SC,A+,954402,4854,119846,854,2757,37
2020-09-01,SD,A+,147595,1066,13749,240,167,0
2020-09-01,TN,A+,2217751,16752,156329,1396,1781,27
2020-09-01,TX,A+,5033554,72001,617333,4364,12681,145
2020-09-01,UT,A+,664521,4666,52403,296,409,2
2020-09-01,VA,A+,1593368,12077,121615,1021,2612,32
2020-09-01,VI,C,16387,153,1139,5,15,1
2020-09-01,VT,B,138446,2725,1635,11,58,0
2020-09-01,WA,B,1473245,11891,74635,315,1915,10
2020-09-01,WI,A+,1265321,11899,81604,1036,1139,9
2020-09-01,WV,C,438441,2394,10507,257,222,8
2020-09-01,WY,A,76567,294,3866,24,41,4
2020-08-31,AK,A,348630,1791,6125,39,37,0
2020-08-31,AL,B,976381,4098,126058,823,2182,20
2020-08-31,AR,A,727035,14348,61224,368,797,13
2020-08-31,AS,C,1514,0,0,0,0,0
2020-08-31,AZ,A+,1202698,4970,201835,174,5029,-1
2020-08-31,CA,B,11373305,141476,704085,4176,12933,28
2020-08-31,CO,A+,1002802,7851,57223,182,1843,0
2020-08-31,CT,B,1173096,45590,52879,384,4465,0
2020-08-31,DC,A+,290682,2593,13992,33,607,1
2020-08-31,DE,A+,236849,2188,17429,86,605,1
2020-08-31,FL,A+,4615539,15931,623471,1885,11331,68
2020-08-31,GA,A+,2343634,16144,270471,1498,5632,28
2020-08-31,GU,A+,37884,424,1395,48,10,0
2020-08-31,HI,C,196719,2784,8339,200,63,1
2020-08-31,IA,A+,620872,3777,63328,608,1116,3
2020-08-31,ID,A+,253702,1680,31867,190,359,1
2020-08-31,IL,A,4065863,47379,236725,1668,8235,7
2020-08-31,IN,A+,1076947,11591,94196,883,3296,5
2020-08-31,KS,A+,413249,10102,42612,1564,446,3
2020-08-31,KY,B,817136,5547,48396,364,933,3
2020-08-31,LA,A,1873490,4039,148894,326,4950,19
2020-08-31,MA,A+,2404426,31862,128533,304,9060,11
2020-08-31,MD,A+,1330853,11615,108249,458,3755,3
2020-08-31,ME,A+,262935,3274,4526,14,132,0
2020-08-31,MI,A+,2764431,19637,113025,499,6753,5
2020-08-31,MN,A+,1489726,11294,75864,675,1866,1
2020-08-31,MO,A,982955,8718,84697,1042,1530,22
2020-08-31,MP,C,13540,0,56,0,2,0
2020-08-31,MS,A+,573865,4701,82950,274,2473,32
2020-08-31,MT,B,250238,3577,7421,81,104,0
2020-08-31,NC,A+,2256172,12899,167313,1186,2702,10
2020-08-31,ND,A,456190,1781,11810,114,118,0
2020-08-31,NE,A+,361351,3406,34046,293,392,0
2020-08-31,NH,B,328095,2520,7275,21,432,0
2020-08-31,NJ,A+,2857918,21584,191960,349,15955,8
2020-08-31,NM,B,756933,4411,25283,105,770,1
2020-08-31,NV,A+,597921,2236,69228,320,1305,3
2020-08-31,NY,A,8263033,66241,434756,656,25328,1
2020-08-31,OH,A+,2244104,47244,123157,895,4138,10
2020-08-31,OK,A+,865278,713,58733,713,800,1
2020-08-31,OR,A+,557228,3883,26713,159,459,1
2020-08-31,PA,A+,1658220,8817,134025,521,7673,0
2020-08-31,PR,B,339171,351,33199,351,434,0
2020-08-31,RI,A+,524414,3936,21949,46,1048,1
2020-08-31,SC,A+,949548,6675,118992,668,2720,11
2020-08-31,SD,A+,146529,878,13509,187,167,0
2020-08-31,TN,A+,2200999,11989,154933,1818,1754,7
2020-08-31,TX,A+,4961553,36841,612969,2615,12536,26
2020-08-31,UT,A+,659855,4348,52107,253,407,0
2020-08-31,VA,A+,1581291,13097,120594,847,2580,11
2020-08-31,VI,C,16234,128,1134,5,14,0
2020-08-31,VT,B,135721,2446,1624,8,58,0
2020-08-31,WA,B,1461354,0,74320,0,1905,0
2020-08-31,WI,A+,1253422,3820,80568,268,1130,0
2020-08-31,WV,C,436047,4925,10250,140,214,1
2020-08-31,WY,A,76273,980,3842,22,37,0
2020-08-30,AK,A,346839,1144,6086,51,37,0
2020-08-30,AL,B,972283,5070,125235,1346,2162,10
2020-08-30,AR,A,712687,5717,60856,478,784,12
2020-08-30,AS,C,1514,0,0,0,0,0
2020-08-30,AZ,A+,1197728,7060,201661,374,5030,23
2020-08-30,CA,B,11231829,122199,699909,6070,12905,71
2020-08-30,CO,A+,994951,9329,57041,268,1843,0
2020-08-30,CT,B,1127506,0,52495,0,4465,0
2020-08-30,DC,A+,288089,2333,13959,34,606,1
2020-08-30,DE,A+,234661,1777,17343,-6,604,0
2020-08-30,FL,A+,4599608,24397,621586,2583,11263,14
2020-08-30,GA,A+,2327490,15311,268973,1215,5604,28
2020-08-30,GU,A+,37460,0,1347,0,10,0
2020-08-30,HI,C,193935,3025,8139,309,62,3
2020-08-30,IA,A+,617095,4516,62720,971,1113,5
2020-08-30,ID,A+,252022,3268,31677,293,358,5
2020-08-30,IL,A,4018484,43693,235057,1992,8228,11
2020-08-30,IN,A+,1065356,9563,93313,879,3291,6
2020-08-30,KS,A+,403147,0,41048,0,443,0
2020-08-30,KY,B,811589,0,48032,455,930,9
2020-08-30,LA,A,1869451,40272,148568,1624,4931,27
2020-08-30,MA,A+,2372564,32895,128229,199,9049,13
2020-08-30,MD,A+,1319238,14755,107791,497,3752,6
2020-08-30,ME,A+,259661,4303,4512,23,132,0
2020-08-30,MI,A+,2744794,60920,112526,1390,6748,36
2020-08-30,MN,A+,1478432,18051,75189,932,1865,2
2020-08-30,MO,A,974237,8911,83655,1465,1508,12
2020-08-30,MP,C,13540,-2,56,0,2,0
2020-08-30,MS,A+,569164,647,82676,647,2441,14
2020-08-30,MT,B,246661,1280,7340,89,104,0
2020-08-30,NC,A+,2243273,25124,166127,1051,2692,9
2020-08-30,ND,A,454409,3551,11696,221,118,0
2020-08-30,NE,A+,357945,2727,33753,317,392,0
2020-08-30,NH,B,325575,3711,7254,8,432,0
2020-08-30,NJ,A+,2836334,28587,191611,291,15947,4
2020-08-30,NM,B,752522,5245,25178,136,769,2
2020-08-30,NV,A+,595685,3164,68908,447,1302,0
2020-08-30,NY,A,8196792,100022,434100,698,25327,8
2020-08-30,OH,A+,2196860,25734,122262,922,4128,2
2020-08-30,OK,A+,864565,667,58020,667,799,2
2020-08-30,OR,A+,553345,4495,26554,261,458,4
2020-08-30,PA,A+,1649403,12461,133504,670,7673,2
2020-08-30,PR,B,338820,298,32848,298,434,6
2020-08-30,RI,A+,520478,5336,21903,46,1047,0
2020-08-30,SC,A+,942873,7250,118324,1075,2709,11
2020-08-30,SD,A+,145651,1145,13322,380,167,0
2020-08-30,TN,A+,2189010,12005,153115,835,1747,22
2020-08-30,TX,A+,4924712,23740,610354,3824,12510,90
2020-08-30,UT,A+,655507,4947,51854,448,407,0
2020-08-30,VA,A+,1568194,12707,119747,938,2569,1
2020-08-30,VI,C,16106,274,1129,11,14,0
2020-08-30,VT,B,133275,3095,1616,11,58,0
2020-08-30,WA,B,1461354,37583,74320,1019,1905,0
2020-08-30,WI,A+,1249602,5132,80300,570,1130,3
2020-08-30,WV,C,431122,4865,10110,143,213,1
2020-08-30,WY,A,75293,36,3820,36,37,0
2020-08-29,AK,A,345695,6157,6035,112,37,0
2020-08-29,AL,B,967213,10812,123889,1704,2152,45
2020-08-29,AR,A,706970,8915,60378,795,772,16
2020-08-29,AS,C,1514,0,0,0,0,0
2020-08-29,AZ,A+,1190668,8271,201287,629,5007,29
2020-08-29,CA,B,11109630,98993,693839,4981,12834,144
2020-08-29,CO,A+,985622,12632,56773,430,1843,8
2020-08-29,CT,B,1127506,0,52495,0,4465,0
2020-08-29,DC,A+,285756,4207,13925,74,605,0
2020-08-29,DE,A+,232884,1843,17349,266,604,0
2020-08-29,FL,A+,4575211,27534,619003,3197,11249,150
2020-08-29,GA,A+,2312179,25195,267758,2386,5576,105
2020-08-29,GU,A+,37460,534,1347,60,10,0
2020-08-29,HI,C,190910,2757,7830,264,59,4
2020-08-29,IA,A+,612579,5420,61749,778,1108,13
2020-08-29,ID,A+,248754,1848,31384,262,353,10
2020-08-29,IL,A,3974791,48784,233065,1880,8217,11
2020-08-29,IN,A+,1055793,11744,92434,1121,3285,8
2020-08-29,KS,A+,403147,0,41048,0,443,0
2020-08-29,KY,B,811589,10885,47577,820,921,3
2020-08-29,LA,A,1829179,0,146944,0,4904,0
2020-08-29,MA,A+,2339669,48917,128030,446,9036,13
2020-08-29,MD,A+,1304483,13213,107294,630,3746,10
2020-08-29,ME,A+,255358,4185,4489,53,132,0
2020-08-29,MI,A+,2683874,0,111136,0,6712,0
2020-08-29,MN,A+,1460381,17037,74257,1017,1863,4
2020-08-29,MO,A,965326,10693,82190,1198,1496,32
2020-08-29,MP,C,13542,2,56,2,2,0
2020-08-29,MS,A+,568517,5635,82029,735,2427,14
2020-08-29,MT,B,245381,2506,7251,188,104,4
2020-08-29,NC,A+,2218149,35258,165076,2585,2683,31
2020-08-29,ND,A,450858,7678,11475,373,118,0
2020-08-29,NE,A+,355218,2799,33436,335,392,1
2020-08-29,NH,B,321864,2793,7246,30,432,0
2020-08-29,NJ,A+,2807747,58553,191320,349,15943,3
2020-08-29,NM,B,747277,6911,25042,122,767,3
2020-08-29,NV,A+,592521,3970,68461,609,1302,15
2020-08-29,NY,A,8096770,93873,433402,635,25319,7
2020-08-29,OH,A+,2171126,30071,121340,1216,4126,21
2020-08-29,OK,A+,863898,8118,57353,1093,797,11
2020-08-29,OR,A+,548850,4983,26293,239,454,7
2020-08-29,PA,A+,1636942,16116,132834,843,7671,16
2020-08-29,PR,B,338522,562,32550,562,428,4
2020-08-29,RI,A+,515142,10238,21857,174,1047,1
2020-08-29,SC,A+,935623,9114,117249,1298,2698,43
2020-08-29,SD,A+,144506,1566,12942,425,167,2
2020-08-29,TN,A+,2177005,21501,152280,1465,1725,24
2020-08-29,TX,A+,4900972,58610,606530,4762,12420,154
2020-08-29,UT,A+,650560,2815,51406,458,407,0
2020-08-29,VA,A+,1555487,16197,118809,1217,2568,18
2020-08-29,VI,C,15832,453,1118,43,14,0
2020-08-29,VT,B,130180,3425,1605,16,58,0
2020-08-29,WA,B,1423771,15607,73301,598,1905,15
2020-08-29,WI,A+,1244470,8795,79730,862,1127,6
2020-08-29,WV,C,426257,6676,9967,143,212,10
2020-08-29,WY,A,75257,21,3784,21,37,0
2020-08-28,AK,A,339538,3318,5923,122,37,0
2020-08-28,AL,B,956401,7821,122185,1162,2107,31
2020-08-28,AR,A,698055,8027,59583,838,756,17
2020-08-28,AS,C,1514,0,0,0,0,0
2020-08-28,AZ,A+,1182397,9104,200658,519,4978,49
2020-08-28,CA,B,11010637,92222,688858,5329,12690,140
2020-08-28,CO,A,972990,10236,56343,350,1835,0
2020-08-28,CT,B,1127506,14010,52495,145,4465,0
2020-08-28,DC,A+,281549,4845,13851,57,605,0
2020-08-28,DE,A+,231041,2982,17083,107,604,0
2020-08-28,FL,A,4547677,30313,615806,3815,11099,88
2020-08-28,GA,A,2286984,18147,265372,2298,5471,78
2020-08-28,GU,A,36926,570,1287,55,10,0
2020-08-28,HI,C,188153,2478,7566,306,55,4
2020-08-28,IA,A+,607159,5516,60971,1185,1095,12
2020-08-28,ID,A,246906,2459,31122,342,343,6
2020-08-28,IL,A,3926007,48668,231185,2434,8206,20
2020-08-28,IN,A+,1044049,9303,91313,809,3277,11
2020-08-28,KS,A+,403147,8050,41048,1111,443,6
2020-08-28,KY,B,800704,11628,46757,779,918,8
2020-08-28,LA,A,1829179,10275,146944,606,4904,30
2020-08-28,MA,A+,2290752,44126,127584,460,9023,16
2020-08-28,MD,A,1291270,16188,106664,601,3736,14
2020-08-28,ME,A+,251173,5246,4436,22,132,0
2020-08-28,MI,A+,2683874,33043,111136,793,6712,6
2020-08-28,MN,A,1443344,15997,73240,850,1859,4
2020-08-28,MO,A,954633,11610,80992,1418,1464,14
2020-08-28,MP,D,13540,0,54,0,2,0
2020-08-28,MS,A+,562882,6244,81294,599,2413,14
2020-08-28,MT,C,242875,2216,7063,134,100,2
2020-08-28,NC,A+,2182891,30166,162491,1415,2652,22
2020-08-28,ND,A,443180,7514,11102,312,118,0
2020-08-28,NE,A,352419,3844,33101,374,391,5
2020-08-28,NH,B,319071,3959,7216,22,432,1
2020-08-28,NJ,A+,2749194,358,190971,358,15940,9
2020-08-28,NM,B,740366,6146,24920,188,764,9
2020-08-28,NV,A+,588551,4319,67852,632,1287,16
2020-08-28,NY,A,8002897,97826,432767,636,25312,3
2020-08-28,OH,A+,2141055,24766,120124,1296,4105,29
2020-08-28,OK,A+,855780,9931,56260,710,786,8
2020-08-28,OR,A+,543867,5151,26054,293,447,9
2020-08-28,PA,A+,1620826,17905,131991,835,7655,20
2020-08-28,PR,B,337960,605,31988,605,424,12
2020-08-28,RI,A+,504904,9329,21683,94,1046,2
2020-08-28,SC,A+,926509,8490,115951,1353,2655,27
2020-08-28,SD,A,142940,1657,12517,323,165,3
2020-08-28,TN,A+,2155504,27275,150815,1636,1701,28
2020-08-28,TX,A,4842362,48448,601768,4031,12266,196
2020-08-28,UT,A+,647745,4984,50948,391,407,4
2020-08-28,VA,A+,1539290,36769,117592,2134,2550,35
2020-08-28,VI,C,15379,183,1075,23,14,0
2020-08-28,VT,B,126755,1924,1589,3,58,0
2020-08-28,WA,B,1408164,16855,72703,542,1890,10
2020-08-28,WI,A+,1235675,9177,78868,864,1121,2
2020-08-28,WV,C,419581,5772,9824,191,202,3
2020-08-28,WY,B,75236,704,3763,41,37,0
2020-08-27,AK,A,336220,1416,5801,82,37,0
2020-08-27,AL,B,948580,12023,121023,1769,2076,31
2020-08-27,AR,A,690028,6755,58745,722,739,7
2020-08-27,AS,C,1514,0,0,0,0,0
2020-08-27,AZ,A+,1173293,7998,200139,680,4929,33
2020-08-27,CA,B,10918415,85658,683529,4430,12550,143
2020-08-27,CO,A,962754,7113,55993,193,1835,9
2020-08-27,CT,B,1113496,15461,52350,130,4465,2
2020-08-27,DC,A+,276704,2956,13794,72,605,0
2020-08-27,DE,A+,228059,964,16976,-10,604,0
2020-08-27,FL,A,4517364,24546,611991,3269,11011,139
2020-08-27,GA,A,2268837,19936,263074,2484,5393,82
2020-08-27,GU,A,36356,1002,1232,112,10,1
2020-08-27,HI,C,185675,2518,7260,276,51,2
2020-08-27,IA,A+,601643,7835,59786,1551,1083,16
2020-08-27,ID,A,244447,1728,30780,305,337,11
2020-08-27,IL,A,3877339,44510,228751,1707,8186,23
2020-08-27,IN,A+,1034746,12209,90504,1145,3266,7
2020-08-27,KS,A+,395097,0,39937,0,437,0
2020-08-27,KY,B,789076,9350,45978,748,910,8
2020-08-27,LA,A,1818904,10036,146338,677,4874,23
2020-08-27,MA,A+,2246626,52284,127124,368,9007,20
2020-08-27,MD,A,1275082,11911,106063,577,3722,5
2020-08-27,ME,A+,245927,3931,4414,25,132,0
2020-08-27,MI,A+,2650831,30479,110343,863,6706,16
2020-08-27,MN,A,1427347,21340,72390,1154,1855,13
2020-08-27,MO,A,943023,10883,79574,1512,1450,1
2020-08-27,MP,D,13540,619,54,0,2,0
2020-08-27,MS,A+,556638,4848,80695,585,2399,26
2020-08-27,MT,C,240659,2399,6929,144,98,0
2020-08-27,NC,A+,2152725,31724,161076,2091,2630,24
2020-08-27,ND,A,435666,6614,10790,333,118,1
2020-08-27,NE,A,348575,3815,32727,379,386,3
2020-08-27,NH,B,315112,4243,7194,35,431,1
2020-08-27,NJ,A+,2748836,27252,190613,307,15931,7
2020-08-27,NM,B,734220,5593,24732,197,755,5
2020-08-27,NV,A+,584232,3077,67220,554,1271,21
2020-08-27,NY,A,7905071,83437,432131,791,25309,4
2020-08-27,OH,A+,2116289,68383,118828,1244,4076,32
2020-08-27,OK,A+,845849,8465,55550,712,778,15
2020-08-27,OR,A+,538716,5978,25761,190,438,5
2020-08-27,PA,A+,1602921,14743,131156,620,7635,11
2020-08-27,PR,B,337355,639,31383,639,412,8
2020-08-27,RI,A+,495575,10549,21589,135,1044,3
2020-08-27,SC,A+,918019,7940,114598,505,2628,55
2020-08-27,SD,A,141283,3238,12194,343,162,0
2020-08-27,TN,A+,2128229,26108,149179,1826,1673,25
2020-08-27,TX,A,4793914,29274,597737,5600,12070,265
2020-08-27,UT,A+,642761,5432,50557,383,403,2
2020-08-27,VA,A+,1502521,0,115458,0,2515,0
2020-08-27,VI,C,15196,231,1052,22,14,0
2020-08-27,VT,B,124831,1990,1586,9,58,0
2020-08-27,WA,B,1391309,11205,72161,456,1880,4
2020-08-27,WI,A+,1226498,10825,78004,912,1119,11
2020-08-27,WV,C,413809,4204,9633,93,199,9
2020-08-27,WY,B,74532,3954,3722,38,37,0
2020-08-26,AK,A,334804,973,5719,53,37,1
2020-08-26,AL,B,936557,15568,119254,2012,2045,8
2020-08-26,AR,A,683273,9569,58023,649,732,21
2020-08-26,AS,C,1514,0,0,0,0,0
2020-08-26,AZ,A+,1165295,4693,199459,186,4896,104
2020-08-26,CA,B,10832757,70251,679099,6004,12407,150
2020-08-26,CO,A,955641,7996,55800,459,1826,2
2020-08-26,CT,B,1098035,15329,52220,180,4463,0
2020-08-26,DC,A+,273748,2126,13722,38,605,1
2020-08-26,DE,A+,227095,1767,16986,24,604,1
2020-08-26,FL,A,4492818,26294,608722,3220,10872,155
2020-08-26,GA,A,2248901,18051,260590,2236,5311,49
2020-08-26,GU,A,35354,952,1120,136,9,2
